2020.01.02 04:15:00,1.32113,1.32171,1.32113,1.32164,638.72
2020.01.02 04:20:00,1.32164,1.32165,1.32132,1.32135,704.29
2020.01.02 04:25:00,1.32136,1.32151,1.32094,1.32109,391.77
2020.01.02 04:30:00,1.32109,1.32171,1.32109,1.32147,383.73
2020.01.02 04:35:00,1.32153,1.32175,1.3214,1.32152,226.21
2020.01.02 04:40:00,1.32152,1.3217,1.32135,1.32146,216.39
2020.01.02 04:45:00,1.32146,1.32164,1.32133,1.32141,195.38
2020.01.02 04:50:00,1.32141,1.32141,1.32053,1.32071,457.33
2020.01.02 04:55:00,1.32071,1.32091,1.32029,1.32071,747.29
2020.01.02 05:00:00,1.32069,1.32076,1.32031,1.32047,694.01
2020.01.02 05:05:00,1.32047,1.32094,1.32019,1.32077,742.89
2020.01.02 05:10:00,1.32078,1.32103,1.32052,1.32055,907.54
2020.01.02 05:15:00,1.32055,1.32108,1.32017,1.32082,1064.58
2020.01.02 05:20:00,1.32082,1.32097,1.32073,1.32074,251.57
2020.01.02 05:25:00,1.32074,1.32097,1.32047,1.32057,549.7
2020.01.02 05:30:00,1.32058,1.3207,1.32038,1.32057,302.23
2020.01.02 05:35:00,1.32057,1.32082,1.3205,1.32076,241.8
2020.01.02 05:40:00,1.32074,1.32106,1.32074,1.32097,437.95
2020.01.02 05:45:00,1.32097,1.32106,1.32085,1.32089,375.8
2020.01.02 05:50:00,1.32092,1.32106,1.32092,1.32104,202.74
2020.01.02 05:55:00,1.32104,1.32137,1.321,1.3213,276.59
2020.01.02 06:00:00,1.32133,1.32169,1.32133,1.32169,403.65
2020.01.02 06:05:00,1.32169,1.32223,1.32168,1.32194,413.9
2020.01.02 06:10:00,1.32194,1.32238,1.32194,1.32216,607.69
2020.01.02 06:15:00,1.32217,1.32221,1.32165,1.32171,360.52
2020.01.02 06:20:00,1.32171,1.32176,1.32134,1.32157,552.87
2020.01.02 06:25:00,1.32157,1.3216,1.32131,1.32142,357.3
2020.01.02 06:30:00,1.32144,1.3215,1.32059,1.32075,526.17
2020.01.02 06:35:00,1.32075,1.32097,1.3206,1.32082,422.6
2020.01.02 06:40:00,1.32082,1.32122,1.32082,1.32086,278.86
2020.01.02 06:45:00,1.32086,1.32158,1.32073,1.32147,337.26
2020.01.02 06:50:00,1.32149,1.32216,1.32149,1.32167,555.05
2020.01.02 06:55:00,1.32167,1.32216,1.32161,1.32216,193.05
2020.01.02 07:00:00,1.32216,1.32241,1.32179,1.32179,729.27
2020.01.02 07:05:00,1.32177,1.3221,1.32157,1.32168,695.79
2020.01.02 07:10:00,1.32167,1.3228,1.32167,1.32249,814.86
2020.01.02 07:15:00,1.32249,1.32293,1.32229,1.32293,336.67
2020.01.02 07:20:00,1.32294,1.32294,1.32276,1.32284,263.82
2020.01.02 07:25:00,1.32285,1.32286,1.32145,1.32196,1125.16
2020.01.02 07:30:00,1.32197,1.32207,1.32094,1.32149,1362.33
2020.01.02 07:35:00,1.32149,1.32196,1.32126,1.32172,685.19
2020.01.02 07:40:00,1.32172,1.32233,1.32172,1.32207,433.2
2020.01.02 07:45:00,1.32206,1.32245,1.32168,1.32241,407.09
2020.01.02 07:50:00,1.32242,1.32256,1.32229,1.32249,444
2020.01.02 07:55:00,1.32248,1.32261,1.32193,1.32193,1077.4
2020.01.02 08:00:00,1.32195,1.32265,1.32154,1.32211,1417.42
2020.01.02 08:05:00,1.32211,1.32218,1.32133,1.32148,671.59
2020.01.02 08:10:00,1.32148,1.32164,1.32108,1.32114,618.18
2020.01.02 08:15:00,1.32116,1.32248,1.3209,1.32201,737.86
2020.01.02 08:20:00,1.322,1.32214,1.32119,1.32159,678.45
2020.01.02 08:25:00,1.32159,1.32161,1.32094,1.32118,714.3
2020.01.02 08:30:00,1.32118,1.32178,1.32117,1.32177,387.87
2020.01.02 08:35:00,1.32182,1.32216,1.32147,1.32162,582.68
2020.01.02 08:40:00,1.32161,1.32193,1.32128,1.32168,728.62
2020.01.02 08:45:00,1.32169,1.32236,1.32169,1.32236,1406.86
2020.01.02 08:50:00,1.32235,1.32304,1.32228,1.32281,1187.37
2020.01.02 08:55:00,1.3228,1.32284,1.32206,1.32219,970.43
2020.01.02 09:00:00,1.32215,1.32269,1.32198,1.32241,798.82
2020.01.02 09:05:00,1.32242,1.32255,1.32167,1.32167,690.26
2020.01.02 09:10:00,1.3217,1.32206,1.32164,1.32185,623.44
2020.01.02 09:15:00,1.32181,1.32219,1.32178,1.32217,306.85
2020.01.02 09:20:00,1.32217,1.32245,1.32217,1.32241,322.74
2020.01.02 09:25:00,1.3224,1.32245,1.3219,1.32197,515.54
2020.01.02 09:30:00,1.32196,1.32234,1.32173,1.32192,660.43
2020.01.02 09:35:00,1.32192,1.32203,1.32167,1.32178,640.47
2020.01.02 09:40:00,1.32178,1.32204,1.32176,1.32194,363.9
2020.01.02 09:45:00,1.32197,1.322,1.32148,1.32168,907.12
2020.01.02 09:50:00,1.32168,1.32172,1.32114,1.32146,457.81
2020.01.02 09:55:00,1.32146,1.32146,1.32096,1.3214,473.4
2020.01.02 10:00:00,1.32141,1.32146,1.32109,1.32117,711.56
2020.01.02 10:05:00,1.32115,1.32117,1.32086,1.32092,663.82
2020.01.02 10:10:00,1.32092,1.32127,1.32088,1.32127,531.83
2020.01.02 10:15:00,1.32127,1.32142,1.32087,1.32087,390.77
2020.01.02 10:20:00,1.32087,1.32097,1.32068,1.32077,546.55
2020.01.02 10:25:00,1.32077,1.32077,1.32049,1.32059,982.76
2020.01.02 10:30:00,1.32061,1.32117,1.32059,1.32112,446.76
2020.01.02 10:35:00,1.32111,1.32111,1.32064,1.32081,417.53
2020.01.02 10:40:00,1.32081,1.32139,1.32069,1.32101,587.73
2020.01.02 10:45:00,1.32101,1.3213,1.3208,1.3213,253.58
2020.01.02 10:50:00,1.32129,1.3213,1.32077,1.32085,429.34
2020.01.02 10:55:00,1.32085,1.32119,1.32085,1.32111,424.87
2020.01.02 11:00:00,1.3211,1.32113,1.32084,1.32085,745.68
2020.01.02 11:05:00,1.32085,1.32094,1.32047,1.32073,749.67
2020.01.02 11:10:00,1.32073,1.32073,1.32005,1.32037,491.55
2020.01.02 11:15:00,1.32037,1.32051,1.32007,1.32048,618.99
2020.01.02 11:20:00,1.32046,1.32046,1.31984,1.31984,307.91
2020.01.02 11:25:00,1.31978,1.31985,1.31911,1.31948,893.7
2020.01.02 11:30:00,1.31948,1.31994,1.31903,1.31918,1107.28
2020.01.02 11:35:00,1.31918,1.31991,1.31888,1.31965,724.63
2020.01.02 11:40:00,1.31965,1.31982,1.31924,1.31946,584.7
2020.01.02 11:45:00,1.31947,1.3199,1.31919,1.31981,407.63
2020.01.02 11:50:00,1.31981,1.31981,1.31957,1.31961,406.68
2020.01.02 11:55:00,1.31959,1.32015,1.31959,1.31996,699.63
2020.01.02 12:00:00,1.31996,1.31996,1.31948,1.31964,793.65
2020.01.02 12:05:00,1.31964,1.32009,1.31947,1.32003,649.43
2020.01.02 12:10:00,1.32003,1.32097,1.31994,1.32091,630.08
2020.01.02 12:15:00,1.32092,1.32111,1.32047,1.32057,727.38
2020.01.02 12:20:00,1.32058,1.32125,1.32057,1.32098,781.87
2020.01.02 12:25:00,1.32098,1.32124,1.32091,1.32093,785.71
2020.01.02 12:30:00,1.32093,1.32114,1.32046,1.32054,645.19
2020.01.02 12:35:00,1.32055,1.32056,1.32025,1.32039,614.22
2020.01.02 12:40:00,1.32037,1.32055,1.32021,1.32021,166.14
2020.01.02 12:45:00,1.32021,1.32026,1.31954,1.31979,660.67
2020.01.02 12:50:00,1.3198,1.32035,1.3198,1.31995,500.92
2020.01.02 12:55:00,1.31996,1.31999,1.31905,1.31969,848.09
2020.01.02 13:00:00,1.31967,1.31967,1.31899,1.31934,823.62
2020.01.02 13:05:00,1.31934,1.31971,1.31929,1.31934,440.16
2020.01.02 13:10:00,1.31935,1.31945,1.31921,1.31937,315.73
2020.01.02 13:15:00,1.31937,1.3195,1.31846,1.31901,1201
2020.01.02 13:20:00,1.31907,1.3195,1.31843,1.3193,781.23
2020.01.02 13:25:00,1.31929,1.31939,1.31785,1.31803,1021.73
2020.01.02 13:30:00,1.31804,1.31824,1.31741,1.3176,1336.8
2020.01.02 13:35:00,1.3176,1.31803,1.3174,1.31803,734.27
2020.01.02 13:40:00,1.31803,1.31805,1.3173,1.31764,858.63
2020.01.02 13:45:00,1.31764,1.31824,1.31756,1.31779,437.91
2020.01.02 13:50:00,1.31778,1.31784,1.31725,1.31749,15286.45
2020.01.02 13:55:00,1.31751,1.3178,1.31711,1.31764,584.05
2020.01.02 14:00:00,1.31764,1.31776,1.31686,1.3174,1151.14
2020.01.02 14:05:00,1.31742,1.31742,1.316,1.31602,968.25
2020.01.02 14:10:00,1.316,1.31651,1.31559,1.31576,998.75
2020.01.02 14:15:00,1.31576,1.31622,1.31568,1.31612,1023.16
2020.01.02 14:20:00,1.31612,1.31633,1.31555,1.31559,775.04
2020.01.02 14:25:00,1.31558,1.31584,1.31508,1.3152,880.12
2020.01.02 14:30:00,1.31518,1.31534,1.3145,1.3153,2488.93
2020.01.02 14:35:00,1.31534,1.31572,1.31522,1.31528,899.41
2020.01.02 14:40:00,1.31528,1.31538,1.31494,1.31509,1261.11
2020.01.02 14:45:00,1.31516,1.31538,1.31459,1.3146,3732.11
2020.01.02 14:50:00,1.31459,1.31484,1.31351,1.31452,954.24
2020.01.02 14:55:00,1.31451,1.31502,1.31446,1.31472,2287.91
2020.01.02 15:00:00,1.31471,1.31491,1.31454,1.31465,943.96
2020.01.02 15:05:00,1.31464,1.3156,1.31462,1.31554,892.85
2020.01.02 15:10:00,1.31555,1.3163,1.31555,1.31618,4203.19
2020.01.02 15:15:00,1.31618,1.31698,1.31589,1.31698,1069.58
2020.01.02 15:20:00,1.31696,1.31698,1.31623,1.31642,4300.51
2020.01.02 15:25:00,1.31642,1.31734,1.31632,1.31716,1096.68
2020.01.02 15:30:00,1.31717,1.31845,1.31713,1.31843,1291.81
2020.01.02 15:35:00,1.31843,1.31942,1.31843,1.31912,34483.41
2020.01.02 15:40:00,1.31912,1.31912,1.31809,1.31833,1032.27
2020.01.02 15:45:00,1.31834,1.31927,1.31831,1.31914,1203.49
2020.01.02 15:50:00,1.31914,1.31914,1.31827,1.3185,2341.07
2020.01.02 15:55:00,1.31849,1.3191,1.3184,1.31889,1294.68
2020.01.02 16:00:00,1.31889,1.31892,1.31806,1.31818,8978.66
2020.01.02 16:05:00,1.31816,1.31843,1.3178,1.31792,954.3
2020.01.02 16:10:00,1.31791,1.31804,1.31745,1.31752,1008.57
2020.01.02 16:15:00,1.31754,1.31757,1.31576,1.31584,2831.58
2020.01.02 16:20:00,1.31591,1.31616,1.31531,1.31574,849.61
2020.01.02 16:25:00,1.31574,1.31598,1.31539,1.31572,612.82
2020.01.02 16:30:00,1.31571,1.31574,1.31507,1.31538,834.76
2020.01.02 16:35:00,1.31538,1.3154,1.31417,1.31442,776.04
2020.01.02 16:40:00,1.31441,1.31471,1.31369,1.31369,1186.98
2020.01.02 16:45:00,1.31367,1.31409,1.31231,1.3128,1201.43
2020.01.02 16:50:00,1.31286,1.31348,1.31281,1.31331,746.32
2020.01.02 16:55:00,1.31331,1.31331,1.31259,1.3127,858.84
2020.01.02 17:00:00,1.3127,1.31288,1.3122,1.3122,945.81
2020.01.02 17:05:00,1.31221,1.31272,1.31212,1.3122,627.42
2020.01.02 17:10:00,1.3122,1.3128,1.31219,1.31258,518.71
2020.01.02 17:15:00,1.31258,1.31263,1.31179,1.3118,665.26
2020.01.02 17:20:00,1.31179,1.31203,1.31152,1.31202,552.38
2020.01.02 17:25:00,1.31203,1.31306,1.31201,1.31297,842.71
2020.01.02 17:30:00,1.313,1.31335,1.31267,1.31333,555.35
2020.01.02 17:35:00,1.31333,1.31343,1.31274,1.3129,636.74
2020.01.02 17:40:00,1.3129,1.31302,1.31221,1.31238,972.14
